date,side,entry_time,exit_time,entry,exit,pts,r_mult,regime,pnl,reason
2017-01-20,1,2017-01-19,2017-01-20,29.955000000000002,30.04,0.0849999999999973,4.249999999999865,bullish,6.49999999999973,bullish
2017-01-23,1,2017-01-20,2017-01-23,30.01,29.9725,-0.03750000000000142,-1.875000000000071,bullish,-5.750000000000142,bullish
2017-01-24,1,2017-01-23,2017-01-24,30.03,29.877499999999998,-0.1525000000000034,-7.6250000000001705,bullish,-17.25000000000034,bullish
2017-01-25,1,2017-01-24,2017-01-25,30.0025,30.099999999999998,0.09749999999999659,4.8749999999998295,bullish,7.749999999999659,bullish
2017-01-26,1,2017-01-25,2017-01-26,30.48,30.432499999999997,-0.047500000000002984,-2.375000000000149,bullish,-6.750000000000298,bullish
2017-01-27,1,2017-01-26,2017-01-27,30.495,30.502499999999998,0.0074999999999967315,0.3749999999998366,bullish,-1.2500000000003268,bullish
2017-01-30,1,2017-01-27,2017-01-30,30.497500000000002,30.252499999999998,-0.24500000000000455,-12.250000000000227,bullish,-26.500000000000455,bullish
2017-01-31,1,2017-01-30,2017-01-31,30.4175,30.2775,-0.14000000000000057,-7.000000000000028,bullish,-16.000000000000057,bullish
2017-02-01,1,2017-01-31,2017-02-01,30.3475,31.75,1.4024999999999999,70.12499999999999,bullish,138.25,bullish
2017-02-02,1,2017-02-01,2017-02-02,32.1975,31.987499999999997,-0.21000000000000085,-10.500000000000043,bullish,-23.000000000000085,bullish
2017-02-03,1,2017-02-02,2017-02-03,32.1425,32.0675,-0.07499999999999574,-3.749999999999787,bullish,-9.499999999999574,bullish
2017-02-06,1,2017-02-03,2017-02-06,32.28,32.2725,-0.007500000000000284,-0.3750000000000142,bullish,-2.7500000000000284,bullish
2017-02-07,1,2017-02-06,2017-02-07,32.582499999999996,32.625,0.04250000000000398,2.125000000000199,bullish,2.250000000000398,bullish
2017-02-08,1,2017-02-07,2017-02-08,32.8925,32.825,-0.06749999999999545,-3.3749999999997726,bullish,-8.749999999999545,bullish
2017-02-09,1,2017-02-08,2017-02-09,33.019999999999996,32.905,-0.11499999999999488,-5.749999999999744,bullish,-13.499999999999488,bullish
2017-02-10,1,2017-02-09,2017-02-10,33.114999999999995,33.097500000000004,-0.01749999999999119,-0.8749999999995595,bullish,-3.749999999999119,bullish
2017-02-13,1,2017-02-10,2017-02-13,33.04,33.252500000000005,0.21250000000000568,10.625000000000284,bullish,19.25000000000057,bullish
2017-02-14,1,2017-02-13,2017-02-14,33.332499999999996,33.3525,0.020000000000003126,1.0000000000001563,bullish,3.126388037344441e-13,bullish
2017-02-15,1,2017-02-14,2017-02-15,33.765,33.8725,0.1075000000000017,5.375000000000085,bullish,8.75000000000017,bullish
2017-02-16,1,2017-02-15,2017-02-16,33.887499999999996,33.905,0.0175000000000054,0.87500000000027,bullish,-0.24999999999946,bullish
2017-02-17,1,2017-02-16,2017-02-17,33.845,33.767500000000005,-0.07749999999999346,-3.874999999999673,bullish,-9.749999999999346,bullish
2017-02-21,1,2017-02-17,2017-02-21,33.94,34.050000000000004,0.11000000000000654,5.500000000000327,bullish,9.000000000000654,bullish
2017-02-22,1,2017-02-21,2017-02-22,34.184999999999995,34.105000000000004,-0.07999999999999119,-3.9999999999995595,bullish,-9.999999999999119,bullish
2017-02-23,1,2017-02-22,2017-02-23,34.2875,34.335,0.04749999999999943,2.3749999999999716,bullish,2.749999999999943,bullish
2017-02-24,1,2017-02-23,2017-02-24,34.1425,33.965,-0.17749999999999488,-8.874999999999744,bullish,-19.74999999999949,bullish
2017-02-27,1,2017-02-24,2017-02-27,34.175,34.2425,0.06750000000000256,3.375000000000128,bullish,4.750000000000256,bullish
2017-02-28,1,2017-02-27,2017-02-28,34.2425,34.275,0.03249999999999886,1.6249999999999432,bullish,1.2499999999998863,bullish
2017-03-01,1,2017-02-28,2017-03-01,34.2575,34.4625,0.2049999999999983,10.249999999999915,bullish,18.49999999999983,bullish
2017-03-02,1,2017-03-01,2017-03-02,34.957499999999996,34.9825,0.025000000000005684,1.2500000000002842,bullish,0.5000000000005684,bullish
2017-03-03,1,2017-03-02,2017-03-03,34.75,34.68,-0.07000000000000028,-3.500000000000014,bullish,-9.000000000000028,bullish
2017-03-06,1,2017-03-03,2017-03-06,34.955,34.8325,-0.12249999999999517,-6.124999999999758,bullish,-14.249999999999517,bullish
2017-03-07,1,2017-03-06,2017-03-07,34.845,34.767500000000005,-0.07749999999999346,-3.874999999999673,bullish,-9.749999999999346,bullish
2017-03-08,1,2017-03-07,2017-03-08,34.89,34.7275,-0.16250000000000142,-8.125000000000071,bullish,-18.250000000000142,bullish
2017-03-09,1,2017-03-08,2017-03-09,34.76,34.675000000000004,-0.08499999999999375,-4.249999999999687,bullish,-10.499999999999375,bullish
2017-03-10,1,2017-03-09,2017-03-10,34.68,34.795,0.11500000000000199,5.7500000000000995,bullish,9.500000000000199,bullish
2017-03-13,1,2017-03-10,2017-03-13,34.794999999999995,34.7025,-0.09249999999999403,-4.624999999999702,bullish,-11.249999999999403,bullish
2017-03-14,1,2017-03-13,2017-03-14,34.809999999999995,34.815000000000005,0.005000000000009663,0.25000000000048317,bullish,-1.4999999999990337,bullish
2017-03-15,1,2017-03-14,2017-03-15,34.7575,34.8575,0.10000000000000142,5.000000000000071,bullish,8.000000000000142,bullish
2017-03-16,1,2017-03-15,2017-03-16,35.125,35.1725,0.04749999999999943,2.3749999999999716,bullish,2.749999999999943,bullish
2017-03-17,1,2017-03-16,2017-03-17,35.1825,35.215,0.03250000000000597,1.6250000000002984,bullish,1.2500000000005969,bullish
2017-03-20,1,2017-03-17,2017-03-20,35.0075,35.09,0.08250000000000313,4.125000000000156,bullish,6.250000000000313,bullish
2017-03-21,1,2017-03-20,2017-03-21,35.375,35.517500000000005,0.1425000000000054,7.12500000000027,bullish,12.25000000000054,bullish
2017-03-22,1,2017-03-21,2017-03-22,34.97,34.9525,-0.017499999999998295,-0.8749999999999147,bullish,-3.7499999999998295,bullish
2017-03-23,1,2017-03-22,2017-03-23,35.364999999999995,35.31,-0.05499999999999261,-2.7499999999996305,bullish,-7.499999999999261,bullish
2017-03-24,1,2017-03-23,2017-03-24,35.239999999999995,35.35,0.11000000000000654,5.500000000000327,bullish,9.000000000000654,bullish
2017-03-27,1,2017-03-24,2017-03-27,35.169999999999995,34.8375,-0.332499999999996,-16.6249999999998,bullish,-35.2499999999996,bullish
2017-03-28,1,2017-03-27,2017-03-28,35.23,35.2175,-0.012499999999995737,-0.6249999999997868,bullish,-3.2499999999995737,bullish
2017-03-29,1,2017-03-28,2017-03-29,35.96,35.910000000000004,-0.04999999999999716,-2.499999999999858,bullish,-6.999999999999716,bullish
2017-03-30,1,2017-03-29,2017-03-30,36.04,36.025,-0.015000000000000568,-0.7500000000000284,bullish,-3.500000000000057,bullish
2017-03-31,1,2017-03-30,2017-03-31,35.9925,35.92,-0.07249999999999801,-3.6249999999999005,bullish,-9.249999999999801,bullish
2017-04-03,1,2017-03-31,2017-04-03,35.925,35.917500000000004,-0.007499999999993179,-0.37499999999965894,bullish,-2.749999999999318,bullish
2017-04-04,1,2017-04-03,2017-04-04,35.934999999999995,35.8025,-0.13249999999999318,-6.624999999999659,bullish,-15.249999999999318,bullish
2017-04-05,1,2017-04-04,2017-04-05,36.2025,36.15,-0.05250000000000199,-2.6250000000000995,bullish,-7.250000000000199,bullish
2017-04-06,1,2017-04-05,2017-04-06,36.015,36.057500000000005,0.04250000000000398,2.125000000000199,bullish,2.250000000000398,bullish
2017-04-07,1,2017-04-06,2017-04-07,35.925,35.9225,-0.0024999999999977263,-0.12499999999988631,bullish,-2.2499999999997726,bullish
2017-04-10,1,2017-04-07,2017-04-10,35.845,35.89,0.045000000000001705,2.2500000000000853,bullish,2.5000000000001705,bullish
2017-04-11,1,2017-04-10,2017-04-11,35.802499999999995,35.725,-0.07749999999999346,-3.874999999999673,bullish,-9.749999999999346,bullish
2017-04-12,1,2017-04-11,2017-04-12,35.4175,35.39,-0.027499999999996305,-1.3749999999998153,bullish,-4.7499999999996305,bullish
2017-04-13,1,2017-04-12,2017-04-13,35.46,35.45,-0.00999999999999801,-0.4999999999999005,bullish,-2.999999999999801,bullish
2017-04-17,1,2017-04-13,2017-04-17,35.2725,35.2875,0.015000000000000568,0.7500000000000284,bullish,-0.49999999999994316,bullish
2017-04-18,1,2017-04-17,2017-04-18,35.4675,35.35,-0.11749999999999972,-5.874999999999986,bullish,-13.749999999999972,bullish
2017-04-19,1,2017-04-18,2017-04-19,35.309999999999995,35.46,0.15000000000000568,7.500000000000284,bullish,13.000000000000568,bullish
2017-04-20,1,2017-04-19,2017-04-20,35.18,35.292500000000004,0.11250000000000426,5.625000000000213,bullish,9.250000000000426,bullish
2017-04-21,1,2017-04-20,2017-04-21,35.62,35.6,-0.01999999999999602,-0.999999999999801,bullish,-3.999999999999602,bullish
2017-04-24,1,2017-04-21,2017-04-24,35.5775,35.8675,0.28999999999999915,14.499999999999957,bullish,26.999999999999915,bullish
2017-04-25,1,2017-04-24,2017-04-25,35.919999999999995,35.9825,0.0625000000000071,3.1250000000003553,bullish,4.2500000000007105,bullish
2017-04-26,1,2017-04-25,2017-04-26,36.1425,36.112500000000004,-0.02999999999999403,-1.4999999999997016,bullish,-4.999999999999403,bullish
2017-04-27,1,2017-04-26,2017-04-27,35.93,35.9675,0.03750000000000142,1.875000000000071,bullish,1.750000000000142,bullish
2017-04-28,1,2017-04-27,2017-04-28,35.957499999999996,36.0125,0.05500000000000682,2.750000000000341,bullish,3.500000000000682,bullish
2017-05-01,1,2017-04-28,2017-05-01,35.9225,36.265,0.34250000000000114,17.125000000000057,bullish,32.250000000000114,bullish
2017-05-02,1,2017-05-01,2017-05-02,36.655,36.875,0.21999999999999886,10.999999999999943,bullish,19.999999999999886,bullish
2017-05-03,1,2017-05-02,2017-05-03,36.887499999999996,36.3875,-0.4999999999999929,-24.999999999999645,bullish,-51.99999999999929,bullish
2017-05-04,1,2017-05-03,2017-05-04,36.775,36.6375,-0.13749999999999574,-6.874999999999787,bullish,-15.749999999999574,bullish
2017-05-05,1,2017-05-04,2017-05-05,36.6425,36.68,0.03750000000000142,1.875000000000071,bullish,1.750000000000142,bullish
2017-05-08,1,2017-05-05,2017-05-08,37.25,37.2475,-0.0024999999999977263,-0.12499999999988631,bullish,-2.2499999999997726,bullish
2017-05-09,1,2017-05-08,2017-05-09,38.262499999999996,38.4575,0.1950000000000074,9.75000000000037,bullish,17.50000000000074,bullish
2017-05-10,1,2017-05-09,2017-05-10,38.5075,38.3975,-0.10999999999999943,-5.499999999999972,bullish,-12.999999999999943,bullish
2017-05-11,1,2017-05-10,2017-05-11,38.324999999999996,38.1025,-0.2224999999999966,-11.12499999999983,bullish,-24.24999999999966,bullish
2017-05-12,1,2017-05-11,2017-05-12,38.497499999999995,38.6625,0.16500000000000625,8.250000000000313,bullish,14.500000000000625,bullish
2017-05-15,1,2017-05-12,2017-05-15,39.035,38.9925,-0.042499999999996874,-2.1249999999998437,bullish,-6.249999999999687,bullish
2017-05-16,1,2017-05-15,2017-05-16,38.934999999999995,38.9825,0.04750000000000654,2.375000000000327,bullish,2.7500000000006537,bullish
2017-05-17,1,2017-05-16,2017-05-17,38.8775,38.39,-0.48749999999999716,-24.374999999999858,bullish,-50.749999999999716,bullish
2017-05-18,1,2017-05-17,2017-05-18,37.5725,37.807500000000005,0.23500000000000654,11.750000000000327,bullish,21.500000000000654,bullish
2017-05-19,1,2017-05-18,2017-05-19,38.144999999999996,38.347500000000004,0.20250000000000767,10.125000000000384,bullish,18.250000000000767,bullish
2017-05-22,1,2017-05-19,2017-05-22,38.275,38.4975,0.2225000000000037,11.125000000000185,bullish,20.25000000000037,bullish
2017-05-23,1,2017-05-22,2017-05-23,38.5075,38.7125,0.2049999999999983,10.249999999999915,bullish,18.49999999999983,bullish
2017-05-24,1,2017-05-23,2017-05-24,38.46,38.45,-0.00999999999999801,-0.4999999999999005,bullish,-2.999999999999801,bullish
2017-05-25,1,2017-05-24,2017-05-25,38.345,38.4225,0.07750000000000057,3.8750000000000284,bullish,5.750000000000057,bullish
2017-05-26,1,2017-05-25,2017-05-26,38.4775,38.4425,-0.03499999999999659,-1.7499999999998295,bullish,-5.499999999999659,bullish
2017-05-30,1,2017-05-26,2017-05-30,38.4125,38.345,-0.06750000000000256,-3.375000000000128,bullish,-8.750000000000256,bullish
2017-05-31,1,2017-05-30,2017-05-31,38.427499999999995,38.4825,0.05500000000000682,2.750000000000341,bullish,3.500000000000682,bullish
2017-06-01,1,2017-05-31,2017-06-01,38.199999999999996,38.2825,0.08250000000000313,4.125000000000156,bullish,6.250000000000313,bullish
