date,side,entry_time,exit_time,entry,exit,pts,risk_pts,r_mult,pnl,reason,or_width,volume_ratio
2024-02-05,-1,2024-02-05 10:05:00-05:00,2024-02-05 14:30:00-05:00,492.3,493.71999999999997,-1.419999999999959,1.4099999999999682,-1.007092198581554,-143.9999999999959,stop,0.8299999999999841,1.5409800705061747
2024-02-06,-1,2024-02-06 10:00:00-05:00,2024-02-06 15:55:00-05:00,493.0,493.98,-0.9800000000000182,1.1399999999999864,-0.8596491228070438,-100.00000000000182,time,0.8600000000000136,0.704509332493865
2024-02-07,1,2024-02-07 10:15:00-05:00,2024-02-07 15:55:00-05:00,496.83,498.04,1.2100000000000364,1.329999999999984,0.9097744360902638,119.00000000000364,time,0.9399999999999977,1.2517168427365133
2024-02-08,-1,2024-02-08 11:30:00-05:00,2024-02-08 15:00:00-05:00,497.34000000000003,498.36,-1.0199999999999818,1.009999999999991,-1.009900990099001,-103.99999999999818,stop,0.6899999999999977,1.1531744897826648
2024-02-09,1,2024-02-09 10:00:00-05:00,2024-02-09 14:20:00-05:00,499.51,501.03999999999996,1.5299999999999727,1.0199999999999818,1.5,150.99999999999727,target,0.7300000000000182,1.2946482985678853
2024-02-12,1,2024-02-12 10:35:00-05:00,2024-02-12 10:50:00-05:00,501.5,502.04,0.5400000000000205,0.36000000000001364,1.5,52.000000000002046,target,0.3100000000000023,1.0704473205836422
2024-02-13,-1,2024-02-13 10:00:00-05:00,2024-02-13 10:40:00-05:00,493.82,495.2,-1.3799999999999955,1.3700000000000045,-1.0072992700729861,-139.99999999999955,stop,1.240000000000009,0.6883450690513861
2024-02-14,1,2024-02-14 10:20:00-05:00,2024-02-14 11:00:00-05:00,497.38,495.77,-1.6100000000000136,1.6000000000000227,-1.0062499999999943,-163.00000000000136,stop,1.5200000000000387,0.7292981059616331
2024-02-15,1,2024-02-15 10:10:00-05:00,2024-02-15 11:00:00-05:00,500.14,499.25,-0.8899999999999864,0.8799999999999955,-1.011363636363626,-90.99999999999864,stop,0.8199999999999932,0.8124448965021913
2024-02-16,-1,2024-02-16 09:55:00-05:00,2024-02-16 11:20:00-05:00,499.68,501.92,-2.240000000000009,2.230000000000018,-1.0044843049327312,-226.0000000000009,stop,1.1899999999999977,1.3260624136363048
2024-02-20,-1,2024-02-20 10:05:00-05:00,2024-02-20 15:55:00-05:00,496.34000000000003,496.75,-0.40999999999996817,2.069999999999993,-0.19806763285022683,-42.99999999999682,time,1.990000000000009,0.6446951403319221
2024-02-21,1,2024-02-21 10:05:00-05:00,2024-02-21 12:10:00-05:00,495.99,495.01,-0.9800000000000182,0.9700000000000273,-1.0103092783505059,-100.00000000000182,stop,0.6700000000000159,0.8362781019586556
2024-02-22,1,2024-02-22 09:50:00-05:00,2024-02-22 14:10:00-05:00,504.96999999999997,507.895,2.9250000000000114,1.9499999999999886,1.5000000000000147,290.50000000000114,target,1.1200000000000045,1.028093008000581
2024-02-23,-1,2024-02-23 10:45:00-05:00,2024-02-23 15:55:00-05:00,508.86,507.83,1.0300000000000296,1.240000000000009,0.8306451612903403,101.00000000000296,time,0.9900000000000091,1.5368531312171438
2024-02-26,-1,2024-02-26 09:50:00-05:00,2024-02-26 11:05:00-05:00,508.1,507.12500000000006,0.9749999999999659,0.6499999999999773,1.5,95.49999999999659,target,0.6000000000000227,0.8451742641269552
2024-02-27,-1,2024-02-27 12:25:00-05:00,2024-02-27 15:10:00-05:00,505.37,506.75,-1.3799999999999955,1.3700000000000045,-1.0072992700729861,-139.99999999999955,stop,1.2100000000000364,2.0636555478945153
2024-02-28,1,2024-02-28 10:35:00-05:00,2024-02-28 15:55:00-05:00,505.95,506.19,0.2400000000000091,0.9599999999999795,0.2500000000000148,22.00000000000091,time,0.8299999999999841,0.8409655229808664
2024-02-29,-1,2024-02-29 10:15:00-05:00,2024-02-29 15:45:00-05:00,506.97,508.86,-1.8899999999999864,1.8799999999999955,-1.0053191489361655,-190.99999999999864,stop,0.8600000000000136,4.174505483630881
2024-03-01,1,2024-03-01 10:10:00-05:00,2024-03-01 11:05:00-05:00,509.69,511.30999999999995,1.6199999999999477,1.079999999999984,1.4999999999999736,159.99999999999477,target,0.9499999999999886,0.7853616760321843
2024-03-04,1,2024-03-04 10:35:00-05:00,2024-03-04 14:35:00-05:00,512.6899999999999,513.7249999999999,1.0349999999999682,0.6899999999999409,1.5000000000000824,101.49999999999682,target,0.5199999999999818,0.6063310735713993
2024-03-05,1,2024-03-05 10:05:00-05:00,2024-03-05 10:05:00-05:00,510.46,509.43,-1.0299999999999727,1.0199999999999818,-1.0098039215686188,-104.99999999999727,stop,0.8799999999999955,1.4936907992415
2024-03-06,-1,2024-03-06 10:05:00-05:00,2024-03-06 11:00:00-05:00,508.83,510.87,-2.0400000000000205,2.0300000000000296,-1.0049261083743797,-206.00000000000205,stop,1.150000000000034,0.9082773791769624
2024-03-07,1,2024-03-07 10:15:00-05:00,2024-03-07 13:35:00-05:00,513.7,515.1700000000001,1.4700000000000273,0.9800000000000182,1.5,145.00000000000273,target,0.9199999999999591,0.7446268907283028
2024-03-08,1,2024-03-08 09:50:00-05:00,2024-03-08 11:15:00-05:00,517.35,515.3,-2.050000000000068,2.0400000000000773,-1.004901960784309,-207.00000000000682,stop,1.4400000000000546,0.9708605645228914
2024-03-11,-1,2024-03-11 09:55:00-04:00,2024-03-11 12:40:00-04:00,509.75,510.95,-1.1999999999999886,1.1899999999999977,-1.0084033613445302,-121.99999999999886,stop,0.8199999999999932,0.6979742566322177
