date,side,entry_time,exit_time,entry,exit,pts,risk_pts,r_mult,pnl,reason
2023-09-21,-1,2023-09-21 12:05:00-04:00,2023-09-21 12:30:00-04:00,433.7,433.9139285714285,-0.21392857142853927,0.20392857142854837,-1.0490367775831484,-23.392857142853927,stop
2023-09-21,1,2023-09-21 13:10:00-04:00,2023-09-21 13:35:00-04:00,434.01,434.89214285714286,0.8821428571428669,0.17642857142857338,5.0,86.21428571428669,target
2023-09-22,1,2023-09-22 11:35:00-04:00,2023-09-22 11:40:00-04:00,433.78999999999996,433.57321428571424,-0.21678571428572013,0.20678571428572923,-1.0483592400690371,-23.678571428572013,stop
2023-09-22,-1,2023-09-22 12:00:00-04:00,2023-09-22 12:15:00-04:00,432.91,433.12392857142856,-0.21392857142853927,0.20392857142854837,-1.0490367775831484,-23.392857142853927,stop
2023-09-22,-1,2023-09-22 13:20:00-04:00,2023-09-22 13:30:00-04:00,432.71000000000004,431.9403571428572,0.7696428571428555,0.15392857142859384,4.999999999999261,74.96428571428555,target
2023-09-25,1,2023-09-25 12:25:00-04:00,2023-09-25 12:30:00-04:00,431.95,431.7182142857143,-0.2317857142857065,0.22178571428571558,-1.045088566827656,-25.17857142857065,stop
2023-09-25,-1,2023-09-25 13:05:00-04:00,2023-09-25 13:05:00-04:00,430.87,431.0489285714286,-0.1789285714285711,0.1689285714285802,-1.0591966173360954,-19.89285714285711,stop
2023-09-25,-1,2023-09-25 14:25:00-04:00,2023-09-25 14:25:00-04:00,430.89,431.0960714285714,-0.2060714285714198,0.1960714285714289,-1.0510018214935783,-22.60714285714198,stop
2023-09-26,-1,2023-09-26 11:30:00-04:00,2023-09-26 11:30:00-04:00,426.77,427.0153571428571,-0.24535714285713084,0.23535714285713993,-1.0424886191198406,-26.535714285713084,stop
2023-09-26,1,2023-09-26 12:25:00-04:00,2023-09-26 12:25:00-04:00,427.77,427.5414285714286,-0.22857142857139934,0.21857142857140843,-1.0457516339868906,-24.857142857139934,stop
2023-09-26,1,2023-09-26 12:30:00-04:00,2023-09-26 13:00:00-04:00,427.63,427.4017857142857,-0.22821428571427305,0.21821428571428214,-1.0458265139115794,-24.821428571427305,stop
2023-09-27,-1,2023-09-27 12:05:00-04:00,2023-09-27 12:30:00-04:00,424.18,424.43285714285713,-0.252857142857124,0.2428571428571331,-1.0411764705881994,-27.2857142857124,stop
2023-09-27,-1,2023-09-27 13:15:00-04:00,2023-09-27 13:40:00-04:00,423.77,422.6878571428571,1.0821428571428555,0.21642857142859384,4.999999999999475,106.21428571428555,target
2023-09-27,1,2023-09-27 14:30:00-04:00,2023-09-27 14:35:00-04:00,424.4,425.5821428571428,1.1821428571428214,0.23642857142857565,4.999999999999759,116.21428571428214,target
2023-09-28,-1,2023-09-28 12:55:00-04:00,2023-09-28 12:55:00-04:00,428.61,428.8567857142857,-0.24678571428569285,0.23678571428570194,-1.042232277526359,-26.678571428569285,stop
2023-09-28,1,2023-09-28 15:20:00-04:00,2023-09-28 15:30:00-04:00,429.34,429.065,-0.27499999999997726,0.26499999999998636,-1.0377358490565713,-29.499999999997726,stop
2023-09-29,-1,2023-09-29 12:45:00-04:00,2023-09-29 12:45:00-04:00,428.94,429.23214285714283,-0.29214285714283506,0.28214285714284415,-1.0354430379746529,-31.214285714283506,stop
2023-09-29,-1,2023-09-29 12:50:00-04:00,2023-09-29 13:05:00-04:00,428.54,427.08285714285716,1.4571428571428555,0.2914285714285825,4.999999999999805,143.71428571428555,target
2023-09-29,1,2023-09-29 14:55:00-04:00,2023-09-29 15:50:00-04:00,427.15,428.6910714285714,1.5410714285713993,0.30821428571425713,5.000000000000369,152.10714285713993,target
2023-10-02,-1,2023-10-02 12:55:00-04:00,2023-10-02 13:00:00-04:00,424.7,425.0117857142857,-0.3117857142856906,0.30178571428569967,-1.0331360946745276,-33.17857142856906,stop
2023-10-02,1,2023-10-02 13:55:00-04:00,2023-10-02 13:55:00-04:00,425.90999999999997,425.6535714285714,-0.25642857142855746,0.24642857142856656,-1.0405797101448915,-27.642857142855746,stop
2023-10-02,1,2023-10-02 14:15:00-04:00,2023-10-02 14:15:00-04:00,426.69,426.4217857142857,-0.2682142857142935,0.2582142857143026,-1.038727524204665,-28.82142857142935,stop
2023-10-03,-1,2023-10-03 11:35:00-04:00,2023-10-03 11:40:00-04:00,421.01,421.3535714285714,-0.34357142857140843,0.3335714285714175,-1.0299785867237425,-36.35714285714084,stop
2023-10-03,-1,2023-10-03 11:50:00-04:00,2023-10-03 11:50:00-04:00,420.96000000000004,421.25750000000005,-0.29750000000001364,0.28750000000002274,-1.0347826086956178,-31.750000000001364,stop
2023-10-03,-1,2023-10-03 11:55:00-04:00,2023-10-03 11:55:00-04:00,420.8,421.0892857142857,-0.28928571428571104,0.27928571428572013,-1.0358056265984321,-30.928571428571104,stop
2023-10-04,-1,2023-10-04 13:05:00-04:00,2023-10-04 13:05:00-04:00,423.18,423.45392857142855,-0.27392857142854155,0.26392857142855064,-1.0378890392421878,-29.392857142854155,stop
2023-10-04,-1,2023-10-04 13:15:00-04:00,2023-10-04 13:15:00-04:00,423.12,423.38464285714286,-0.26464285714286007,0.25464285714286916,-1.039270687236989,-28.464285714286007,stop
2023-10-05,1,2023-10-05 11:55:00-04:00,2023-10-05 11:55:00-04:00,422.59,422.2914285714286,-0.2985714285713925,0.2885714285714016,-1.0346534653465065,-31.85714285713925,stop
2023-10-05,1,2023-10-05 12:15:00-04:00,2023-10-05 12:15:00-04:00,422.92,422.61178571428576,-0.30821428571425713,0.2982142857142662,-1.0335329341317083,-32.82142857142571,stop
2023-10-05,-1,2023-10-05 13:10:00-04:00,2023-10-05 13:10:00-04:00,421.92,422.1614285714286,-0.2414285714285711,0.2314285714285802,-1.043209876543169,-26.14285714285711,stop
2023-10-06,1,2023-10-06 13:15:00-04:00,2023-10-06 14:25:00-04:00,429.03,430.3889285714285,1.358928571428521,0.27178571428572695,4.999999999999582,133.8928571428521,target
2023-10-06,1,2023-10-06 14:30:00-04:00,2023-10-06 15:05:00-04:00,430.45,430.2167857142857,-0.2332142857142685,0.2232142857142776,-1.0447999999999609,-25.32142857142685,stop
2023-10-06,-1,2023-10-06 15:55:00-04:00,2023-10-06 15:55:00-04:00,429.61,429.8514285714286,-0.2414285714285711,0.2314285714285802,-1.043209876543169,-26.14285714285711,stop
2023-10-09,1,2023-10-09 12:25:00-04:00,2023-10-09 12:25:00-04:00,429.68,429.4764285714286,-0.20357142857142208,0.19357142857143117,-1.0516605166051183,-22.357142857142208,stop
2023-10-09,1,2023-10-09 13:30:00-04:00,2023-10-09 13:40:00-04:00,429.93,430.92107142857145,0.9910714285714448,0.19821428571430033,4.999999999999713,97.10714285714448,target
2023-10-09,-1,2023-10-09 15:35:00-04:00,2023-10-09 15:55:00-04:00,431.93,432.14535714285716,-0.21535714285715812,0.20535714285716722,-1.048695652173863,-23.535714285715812,stop
2023-10-10,-1,2023-10-10 12:50:00-04:00,2023-10-10 12:50:00-04:00,436.57,436.7267857142857,-0.15678571428571786,0.14678571428572695,-1.0681265206811974,-17.678571428571786,stop
2023-10-10,-1,2023-10-10 13:05:00-04:00,2023-10-10 13:05:00-04:00,435.52,435.7160714285714,-0.1960714285714289,0.186071428571438,-1.0537428023032114,-21.60714285714289,stop
2023-10-10,-1,2023-10-10 15:55:00-04:00,2023-10-10 15:55:00-04:00,434.43,434.65214285714285,-0.22214285714284188,0.21214285714285097,-1.0471380471380056,-24.214285714284188,stop
2023-10-11,-1,2023-10-11 12:25:00-04:00,2023-10-11 12:30:00-04:00,433.85,434.0664285714286,-0.21642857142859384,0.20642857142860294,-1.048442906574343,-23.642857142859384,stop
2023-10-11,-1,2023-10-11 13:20:00-04:00,2023-10-11 13:20:00-04:00,433.48,433.6957142857143,-0.21571428571428442,0.2057142857142935,-1.048611111111065,-23.57142857142844,stop
2023-10-11,-1,2023-10-11 13:35:00-04:00,2023-10-11 13:50:00-04:00,433.37,433.5889285714286,-0.21892857142859157,0.20892857142860066,-1.0478632478631977,-23.892857142859157,stop
2023-10-12,1,2023-10-12 12:20:00-04:00,2023-10-12 12:50:00-04:00,436.94,436.7060714285714,-0.23392857142857792,0.22392857142858702,-1.0446570972886324,-25.392857142857792,stop
2023-10-12,1,2023-10-12 15:35:00-04:00,2023-10-12 15:45:00-04:00,433.84,433.57714285714286,-0.2628571428571149,0.252857142857124,-1.039548022598837,-28.285714285711492,stop
2023-10-13,-1,2023-10-13 11:55:00-04:00,2023-10-13 12:00:00-04:00,431.48,431.7996428571429,-0.3196428571428669,0.309642857142876,-1.032295271049565,-33.96428571428669,stop
2023-10-13,1,2023-10-13 12:25:00-04:00,2023-10-13 12:50:00-04:00,432.71,432.41785714285714,-0.29214285714283506,0.28214285714284415,-1.0354430379746529,-31.214285714283506,stop
2023-10-13,-1,2023-10-13 14:50:00-04:00,2023-10-13 14:50:00-04:00,430.88,431.2117857142857,-0.3317857142857292,0.3217857142857383,-1.0310765815759961,-35.17857142857292,stop
2023-10-16,-1,2023-10-16 11:40:00-04:00,2023-10-16 12:05:00-04:00,435.92,436.1460714285714,-0.2260714285714016,0.2160714285714107,-1.046280991735499,-24.60714285714016,stop
2023-10-16,1,2023-10-16 13:05:00-04:00,2023-10-16 13:15:00-04:00,436.56,436.36178571428576,-0.1982142857142435,0.18821428571425258,-1.0531309297912324,-21.82142857142435,stop
2023-10-16,-1,2023-10-16 14:50:00-04:00,2023-10-16 14:50:00-04:00,435.91,436.12285714285713,-0.21285714285710355,0.20285714285711265,-1.0492957746478497,-23.285714285710355,stop
2023-10-17,-1,2023-10-17 13:00:00-04:00,2023-10-17 13:30:00-04:00,436.79,435.60785714285714,1.1821428571428783,0.23642857142857565,5.0,116.21428571428783,target
2023-10-17,-1,2023-10-17 14:55:00-04:00,2023-10-17 14:55:00-04:00,434.45,434.7278571428571,-0.2778571428571013,0.2678571428571104,-1.037333333333304,-29.785714285710128,stop
2023-10-17,1,2023-10-17 15:55:00-04:00,2023-10-17 15:55:00-04:00,435.8,436.08,0.2799999999999727,0.2678571428571104,1.0453333333333583,25.99999999999727,time
2023-10-18,1,2023-10-18 12:05:00-04:00,2023-10-18 12:05:00-04:00,433.39,433.06392857142856,-0.32607142857142435,0.31607142857143344,-1.0316384180790668,-34.607142857142435,stop
2023-10-18,-1,2023-10-18 14:50:00-04:00,2023-10-18 15:45:00-04:00,431.26,429.8867857142857,1.3732142857143117,0.27464285714285097,5.000000000000207,135.32142857143117,target
2023-10-19,-1,2023-10-19 14:35:00-04:00,2023-10-19 15:45:00-04:00,427.83,425.84964285714284,1.9803571428571445,0.3960714285714175,5.000000000000144,196.03571428571445,target
2023-10-20,1,2023-10-20 12:00:00-04:00,2023-10-20 12:00:00-04:00,423.4,423.14142857142855,-0.2585714285714289,0.248571428571438,-1.0402298850574332,-27.85714285714289,stop
2023-10-20,-1,2023-10-20 14:15:00-04:00,2023-10-20 15:40:00-04:00,423.21000000000004,421.5207142857143,1.6892857142857451,0.3378571428571604,4.999999999999832,166.92857142857451,target
2023-10-23,1,2023-10-23 12:55:00-04:00,2023-10-23 12:55:00-04:00,423.15999999999997,424.30642857142857,1.1464285714286007,0.22928571428570876,5.000000000000248,112.64285714286007,target
2023-10-23,-1,2023-10-23 15:20:00-04:00,2023-10-23 15:35:00-04:00,422.04,420.5114285714286,1.5285714285714107,0.3057142857142594,5.000000000000372,150.85714285714107,target
2023-10-24,-1,2023-10-24 12:20:00-04:00,2023-10-24 12:50:00-04:00,422.17,420.94142857142856,1.2285714285714562,0.24571428571431397,4.999999999999537,120.85714285714562,target
2023-10-24,1,2023-10-24 13:30:00-04:00,2023-10-24 13:55:00-04:00,422.15999999999997,421.9103571428571,-0.2496428571428737,0.2396428571428828,-1.0417287630401961,-26.96428571428737,stop
2023-10-24,1,2023-10-24 14:25:00-04:00,2023-10-24 15:00:00-04:00,422.71999999999997,423.80749999999995,1.0874999999999773,0.21749999999997272,5.000000000000523,106.74999999999773,target
2023-10-25,-1,2023-10-25 11:55:00-04:00,2023-10-25 13:00:00-04:00,419.93,418.06928571428574,1.8607142857142662,0.372142857142876,4.9999999999996945,184.07142857142662,target
2023-10-25,-1,2023-10-25 13:30:00-04:00,2023-10-25 14:15:00-04:00,417.92,418.2110714285714,-0.29107142857139934,0.28107142857140843,-1.0355781448538457,-31.107142857139934,stop
2023-10-25,1,2023-10-25 15:35:00-04:00,2023-10-25 15:40:00-04:00,418.13,417.8742857142857,-0.2557142857143049,0.24571428571431397,-1.040697674418563,-27.571428571430488,stop
2023-10-26,-1,2023-10-26 12:10:00-04:00,2023-10-26 13:30:00-04:00,413.28000000000003,411.6907142857143,1.5892857142857224,0.31785714285712174,5.000000000000358,156.92857142857224,target
2023-10-26,1,2023-10-26 13:50:00-04:00,2023-10-26 14:30:00-04:00,413.34999999999997,414.8035714285714,1.453571428571422,0.29071428571427305,5.000000000000195,143.3571428571422,target
2023-10-27,-1,2023-10-27 12:35:00-04:00,2023-10-27 12:35:00-04:00,412.51,412.815,-0.3050000000000068,0.2950000000000159,-1.033898305084713,-32.50000000000068,stop
2023-10-27,-1,2023-10-27 12:50:00-04:00,2023-10-27 13:05:00-04:00,412.17,410.8342857142857,1.335714285714289,0.2671428571428578,5.0,131.5714285714289,target
2023-10-27,-1,2023-10-27 14:25:00-04:00,2023-10-27 14:30:00-04:00,409.95,410.2682142857143,-0.3182142857143049,0.308214285714314,-1.0324449594437681,-33.82142857143049,stop
2023-10-30,1,2023-10-30 12:00:00-04:00,2023-10-30 12:05:00-04:00,413.98,413.6882142857143,-0.29178571428570876,0.28178571428571786,-1.0354879594422994,-31.178571428570876,stop
2023-10-30,-1,2023-10-30 12:45:00-04:00,2023-10-30 12:50:00-04:00,412.91,413.16857142857145,-0.2585714285714289,0.248571428571438,-1.0402298850574332,-27.85714285714289,stop
2023-10-30,1,2023-10-30 13:25:00-04:00,2023-10-30 13:50:00-04:00,414.32,415.53249999999997,1.2124999999999773,0.24250000000000682,4.9999999999997655,119.24999999999773,target
2023-10-31,-1,2023-10-31 11:50:00-04:00,2023-10-31 11:55:00-04:00,415.58,415.8867857142857,-0.3067857142856951,0.2967857142857042,-1.0336943441636288,-32.67857142856951,stop
2023-10-31,1,2023-10-31 12:45:00-04:00,2023-10-31 14:00:00-04:00,416.55,417.97857142857146,1.4285714285714448,0.2857142857142776,5.000000000000199,140.85714285714448,target
2023-10-31,1,2023-10-31 15:00:00-04:00,2023-10-31 15:20:00-04:00,418.12,417.9282142857143,-0.19178571428568603,0.18178571428569512,-1.055009823182667,-21.178571428568603,stop
2023-11-01,-1,2023-11-01 12:15:00-04:00,2023-11-01 12:30:00-04:00,420.14,420.34714285714284,-0.20714285714285552,0.1971428571428646,-1.0507246376811115,-22.714285714285552,stop
2023-11-01,-1,2023-11-01 12:40:00-04:00,2023-11-01 12:50:00-04:00,419.69,419.87357142857144,-0.18357142857144026,0.17357142857144936,-1.0576131687242205,-20.357142857144026,stop
2023-11-01,-1,2023-11-01 13:35:00-04:00,2023-11-01 13:35:00-04:00,419.40000000000003,419.61642857142857,-0.216428571428537,0.2064285714285461,-1.0484429065743563,-23.6428571428537,stop
2023-11-02,-1,2023-11-02 12:10:00-04:00,2023-11-02 12:10:00-04:00,428.57,428.7685714285714,-0.19857142857142662,0.18857142857143572,-1.0530303030302528,-21.857142857142662,stop
2023-11-02,1,2023-11-02 12:40:00-04:00,2023-11-02 12:55:00-04:00,429.21999999999997,429.0292857142857,-0.1907142857142503,0.1807142857142594,-1.0553359683794044,-21.07142857142503,stop
2023-11-02,1,2023-11-02 14:45:00-04:00,2023-11-02 14:45:00-04:00,430.38,430.23107142857145,-0.14892857142854155,0.13892857142855064,-1.071979434447246,-16.892857142854155,stop
2023-11-03,1,2023-11-03 11:35:00-04:00,2023-11-03 14:45:00-04:00,434.57,436.0860714285714,1.516071428571422,0.3032142857142617,5.000000000000375,149.6071428571422,target
2023-11-06,-1,2023-11-06 11:45:00-05:00,2023-11-06 11:55:00-05:00,435.18,435.3535714285714,-0.17357142857139252,0.1635714285714016,-1.0611353711789937,-19.35714285713925,stop
2023-11-06,-1,2023-11-06 12:25:00-05:00,2023-11-06 12:30:00-05:00,435.01,435.15178571428567,-0.14178571428567466,0.13178571428568375,-1.0758807588075368,-16.178571428567466,stop
2023-11-06,-1,2023-11-06 12:45:00-05:00,2023-11-06 12:55:00-05:00,434.83,434.96428571428567,-0.13428571428568148,0.12428571428569057,-1.0804597701148848,-15.428571428568148,stop
2023-11-07,1,2023-11-07 11:35:00-05:00,2023-11-07 11:45:00-05:00,437.33,437.1532142857143,-0.17678571428569967,0.16678571428570876,-1.0599571734474849,-19.678571428569967,stop
2023-11-07,-1,2023-11-07 12:05:00-05:00,2023-11-07 12:05:00-05:00,436.46000000000004,436.63250000000005,-0.17250000000001364,0.16250000000002274,-1.061538461538397,-19.250000000001364,stop
2023-11-07,1,2023-11-07 13:05:00-05:00,2023-11-07 15:05:00-05:00,436.93,436.73857142857145,-0.19142857142855974,0.18142857142856883,-1.055118110236171,-21.142857142855974,stop
2023-11-08,-1,2023-11-08 12:00:00-05:00,2023-11-08 12:05:00-05:00,436.08,434.9960714285714,1.0839285714286007,0.21678571428572013,5.0,106.39285714286007,target
2023-11-08,-1,2023-11-08 15:00:00-05:00,2023-11-08 15:00:00-05:00,436.51,436.66999999999996,-0.15999999999996817,0.14999999999997726,-1.0666666666666162,-17.999999999996817,stop
2023-11-08,1,2023-11-08 15:40:00-05:00,2023-11-08 15:40:00-05:00,437.03,437.7603571428571,0.7303571428571445,0.14607142857141753,5.000000000000389,71.03571428571445,target
2023-11-09,-1,2023-11-09 12:20:00-05:00,2023-11-09 12:20:00-05:00,437.29,437.44607142857143,-0.15607142857140843,0.14607142857141753,-1.0684596577016543,-17.607142857140843,stop
2023-11-09,-1,2023-11-09 12:30:00-05:00,2023-11-09 12:30:00-05:00,437.2,437.3542857142857,-0.15428571428572013,0.14428571428572923,-1.0693069306929992,-17.428571428572013,stop
2023-11-09,-1,2023-11-09 14:55:00-05:00,2023-11-09 15:10:00-05:00,433.8,434.11857142857144,-0.31857142857143117,0.30857142857144026,-1.0324074074073768,-33.85714285714312,stop
2023-11-10,1,2023-11-10 12:05:00-05:00,2023-11-10 12:30:00-05:00,437.15999999999997,438.14035714285706,0.9803571428570876,0.1960714285714289,4.9999999999997105,96.03571428570876,target
2023-11-10,1,2023-11-10 13:40:00-05:00,2023-11-10 15:30:00-05:00,439.42,440.42357142857145,1.0035714285714334,0.20071428571429806,4.999999999999717,98.35714285714334,target
2023-11-13,-1,2023-11-13 12:50:00-05:00,2023-11-13 12:50:00-05:00,440.32,440.525,-0.20499999999998408,0.19499999999999318,-1.0512820512820065,-22.49999999999841,stop
2023-11-13,-1,2023-11-13 13:30:00-05:00,2023-11-13 13:35:00-05:00,440.16,440.34464285714284,-0.18464285714281914,0.17464285714282823,-1.0572597137013888,-20.464285714281914,stop
2023-11-13,1,2023-11-13 14:45:00-05:00,2023-11-13 14:50:00-05:00,441.0,440.8364285714286,-0.1635714285714016,0.1535714285714107,-1.0651162790697157,-18.35714285714016,stop
2023-11-14,-1,2023-11-14 11:55:00-05:00,2023-11-14 12:05:00-05:00,448.86,447.9742857142857,0.8857142857143003,0.1771428571428828,4.999999999999358,86.57142857143003,target
2023-11-14,1,2023-11-14 13:40:00-05:00,2023-11-14 13:40:00-05:00,449.01,448.86821428571426,-0.1417857142857315,0.1317857142857406,-1.075880758807504,-16.17857142857315,stop
2023-11-14,-1,2023-11-14 14:00:00-05:00,2023-11-14 14:25:00-05:00,448.24,448.38392857142856,-0.1439285714285461,0.1339285714285552,-1.0746666666666078,-16.39285714285461,stop
2023-11-15,-1,2023-11-15 11:40:00-05:00,2023-11-15 13:05:00-05:00,450.2,449.2482142857143,0.9517857142856769,0.19035714285712402,5.000000000000298,93.1785714285677,target
2023-11-15,1,2023-11-15 14:35:00-05:00,2023-11-15 14:40:00-05:00,450.5,450.3439285714286,-0.15607142857140843,0.14607142857141753,-1.0684596577016543,-17.607142857140843,stop
2023-11-15,-1,2023-11-15 15:10:00-05:00,2023-11-15 15:10:00-05:00,449.85,450.0214285714286,-0.17142857142857792,0.16142857142858702,-1.061946902654805,-19.142857142857792,stop
2023-11-16,1,2023-11-16 12:20:00-05:00,2023-11-16 13:10:00-05:00,449.15999999999997,448.94821428571424,-0.21178571428572468,0.20178571428573377,-1.049557522123844,-23.178571428572468,stop
2023-11-16,-1,2023-11-16 13:35:00-05:00,2023-11-16 13:35:00-05:00,449.02,449.1996428571428,-0.1796428571428237,0.16964285714283278,-1.0589473684210076,-19.96428571428237,stop
2023-11-16,1,2023-11-16 14:45:00-05:00,2023-11-16 14:50:00-05:00,449.59999999999997,449.41964285714283,-0.1803571428571331,0.1703571428571422,-1.0587002096435527,-20.03571428571331,stop
2023-11-17,1,2023-11-17 12:00:00-05:00,2023-11-17 12:25:00-05:00,450.23,450.03285714285715,-0.1971428571428646,0.1871428571428737,-1.0534351145037635,-21.71428571428646,stop
2023-11-17,1,2023-11-17 15:25:00-05:00,2023-11-17 15:30:00-05:00,451.08,450.9578571428571,-0.12214285714287598,0.11214285714288508,-1.0891719745221897,-14.214285714287598,stop
2023-11-17,-1,2023-11-17 15:35:00-05:00,2023-11-17 15:35:00-05:00,450.56,450.70964285714285,-0.14964285714285097,0.13964285714286007,-1.0716112531968642,-16.964285714285097,stop
2023-11-20,1,2023-11-20 12:15:00-05:00,2023-11-20 12:20:00-05:00,452.99,452.8803571428572,-0.10964285714283051,0.0996428571428396,-1.1003584229389944,-12.96428571428305,stop
2023-11-20,-1,2023-11-20 12:45:00-05:00,2023-11-20 12:45:00-05:00,452.61,452.71,-0.0999999999999659,0.08999999999997499,-1.111111111111041,-11.99999999999659,stop
2023-11-20,1,2023-11-20 14:35:00-05:00,2023-11-20 14:45:00-05:00,454.17,454.65035714285716,0.4803571428571445,0.09607142857140616,5.000000000001183,46.03571428571445,target
2023-11-21,1,2023-11-21 11:55:00-05:00,2023-11-21 12:55:00-05:00,452.86,453.56714285714287,0.7071428571428555,0.14142857142854837,5.000000000000804,68.71428571428555,target
